file_path,year,metadata_column,sample_unique_values,sample_unique_count
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sa kaeo 2015-01-01.csv,2015,resolvedAddress,"13.72012069,102.3403103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sakon Nakhon 2015-07-01.csv,2015,address,Sakon Nakhon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sakon Nakhon 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sakon Nakhon 2015-07-01.csv,2015,latitude,17.40146774,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sakon Nakhon 2015-07-01.csv,2015,longitude,103.8297419,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sakon Nakhon 2015-07-01.csv,2015,name,"17.40146774,103.8297419",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sakon Nakhon 2015-07-01.csv,2015,resolvedAddress,"17.40146774,103.8297419",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Sakhon 2015-01-01.csv,2015,address,Samut Sakhon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Sakhon 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Sakhon 2015-01-01.csv,2015,latitude,13.58789744,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Sakhon 2015-01-01.csv,2015,longitude,100.2134103,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Sakhon 2015-01-01.csv,2015,name,"13.58789744,100.2134103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Sakhon 2015-01-01.csv,2015,resolvedAddress,"13.58789744,100.2134103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Songkhram 2015-07-01.csv,2015,address,Samut Songkhram,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Songkhram 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Songkhram 2015-07-01.csv,2015,latitude,13.43411429,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Songkhram 2015-07-01.csv,2015,longitude,99.95694286,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Songkhram 2015-07-01.csv,2015,name,"13.43411429,99.95694286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Samut Songkhram 2015-07-01.csv,2015,resolvedAddress,"13.43411429,99.95694286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Satun 2015-01-01.csv,2015,address,Satun,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Satun 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Satun 2015-01-01.csv,2015,latitude,6.695068182,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Satun 2015-01-01.csv,2015,longitude,99.72796591,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Satun 2015-01-01.csv,2015,name,"6.695068182,99.72796591",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Satun 2015-01-01.csv,2015,resolvedAddress,"6.695068182,99.72796591",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Si Sa Ket 2015-07-01.csv,2015,address,Si Sa Ket,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Si Sa Ket 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Si Sa Ket 2015-07-01.csv,2015,latitude,14.94141872,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Si Sa Ket 2015-07-01.csv,2015,longitude,104.3277783,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Si Sa Ket 2015-07-01.csv,2015,name,"14.94141872,104.3277783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Si Sa Ket 2015-07-01.csv,2015,resolvedAddress,"14.94141872,104.3277783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Songkhla 2015-01-01.csv,2015,address,Songkhla,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Songkhla 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Songkhla 2015-01-01.csv,2015,latitude,7.117804348,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Songkhla 2015-01-01.csv,2015,longitude,100.5218768,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Songkhla 2015-01-01.csv,2015,name,"7.117804348,100.5218768",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Songkhla 2015-01-01.csv,2015,resolvedAddress,"7.117804348,100.5218768",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sukhothai 2015-07-01.csv,2015,address,Sukhothai,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sukhothai 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sukhothai 2015-07-01.csv,2015,latitude,17.1496,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sukhothai 2015-07-01.csv,2015,longitude,99.79715294,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sukhothai 2015-07-01.csv,2015,name,"17.1496,99.79715294",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Sukhothai 2015-07-01.csv,2015,resolvedAddress,"17.1496,99.79715294",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surat Thani 2015-01-01.csv,2015,address,Surat Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surat Thani 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surat Thani 2015-01-01.csv,2015,latitude,9.228121053,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surat Thani 2015-01-01.csv,2015,longitude,99.40556316,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surat Thani 2015-01-01.csv,2015,name,"9.228121053,99.40556316",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surat Thani 2015-01-01.csv,2015,resolvedAddress,"9.228121053,99.40556316",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surin 2015-07-01.csv,2015,address,Surin,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surin 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surin 2015-07-01.csv,2015,latitude,14.93708228,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surin 2015-07-01.csv,2015,longitude,103.669962,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surin 2015-07-01.csv,2015,name,"14.93708228,103.669962",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Surin 2015-07-01.csv,2015,resolvedAddress,"14.93708228,103.669962",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trang 2015-01-01.csv,2015,address,Trang,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trang 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trang 2015-01-01.csv,2015,latitude,7.479578947,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trang 2015-01-01.csv,2015,longitude,99.55433333,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trang 2015-01-01.csv,2015,name,"7.479578947,99.55433333",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trang 2015-01-01.csv,2015,resolvedAddress,"7.479578947,99.55433333",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trat 2015-07-01.csv,2015,address,Trat,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trat 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trat 2015-07-01.csv,2015,latitude,12.10803774,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trat 2015-07-01.csv,2015,longitude,102.4909057,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trat 2015-07-01.csv,2015,name,"12.10803774,102.4909057",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Trat 2015-07-01.csv,2015,resolvedAddress,"12.10803774,102.4909057",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Udon Thani 2015-01-01.csv,2015,address,Udon Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Udon Thani 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Udon Thani 2015-01-01.csv,2015,latitude,17.40975974,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Udon Thani 2015-01-01.csv,2015,longitude,102.883539,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Udon Thani 2015-01-01.csv,2015,name,"17.40975974,102.883539",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Udon Thani 2015-01-01.csv,2015,resolvedAddress,"17.40975974,102.883539",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Uthai Thani 2015-07-01.csv,2015,address,Uthai Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Uthai Thani 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Uthai Thani 2015-07-01.csv,2015,latitude,15.37220588,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Uthai Thani 2015-07-01.csv,2015,longitude,99.80179412,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Uthai Thani 2015-07-01.csv,2015,name,"15.37220588,99.80179412",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Uthai Thani 2015-07-01.csv,2015,resolvedAddress,"15.37220588,99.80179412",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yala 2015-01-01.csv,2015,address,Yala,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yala 2015-01-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yala 2015-01-01.csv,2015,latitude,6.389631579,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yala 2015-01-01.csv,2015,longitude,101.2610877,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yala 2015-01-01.csv,2015,name,"6.389631579,101.2610877",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yala 2015-01-01.csv,2015,resolvedAddress,"6.389631579,101.2610877",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yasothon 2015-07-01.csv,2015,address,Yasothon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yasothon 2015-07-01.csv,2015,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yasothon 2015-07-01.csv,2015,latitude,15.83362821,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yasothon 2015-07-01.csv,2015,longitude,104.3002051,1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yasothon 2015-07-01.csv,2015,name,"15.83362821,104.3002051",1
updated data\weather_hourly\Weather_Data_Blast_24H_2015\Yasothon 2015-07-01.csv,2015,resolvedAddress,"15.83362821,104.3002051",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Ang Thong 2016-01-01.csv,2016,address,Ang Thong,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Ang Thong 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Ang Thong 2016-01-01.csv,2016,latitude,14.61094444,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Ang Thong 2016-01-01.csv,2016,longitude,100.3843056,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Ang Thong 2016-01-01.csv,2016,name,"14.61094444,100.3843056",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Ang Thong 2016-01-01.csv,2016,resolvedAddress,"14.61094444,100.3843056",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Bangkok 2016-07-01.csv,2016,address,Bangkok,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Bangkok 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Bangkok 2016-07-01.csv,2016,latitude,13.75785621,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Bangkok 2016-07-01.csv,2016,longitude,100.5558824,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Bangkok 2016-07-01.csv,2016,name,"13.75785621,100.5558824",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Bangkok 2016-07-01.csv,2016,resolvedAddress,"13.75785621,100.5558824",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Buri Ram 2016-01-01.csv,2016,address,Buri Ram,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Buri Ram 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Buri Ram 2016-01-01.csv,2016,latitude,14.89489362,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Buri Ram 2016-01-01.csv,2016,longitude,102.9742287,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Buri Ram 2016-01-01.csv,2016,name,"14.89489362,102.9742287",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Buri Ram 2016-01-01.csv,2016,resolvedAddress,"14.89489362,102.9742287",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chachoengsao 2016-07-01.csv,2016,address,Chachoengsao,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chachoengsao 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chachoengsao 2016-07-01.csv,2016,latitude,13.68568478,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chachoengsao 2016-07-01.csv,2016,longitude,101.1367174,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chachoengsao 2016-07-01.csv,2016,name,"13.68568478,101.1367174",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chachoengsao 2016-07-01.csv,2016,resolvedAddress,"13.68568478,101.1367174",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chaiyaphum 2016-01-01.csv,2016,address,Chaiyaphum,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chaiyaphum 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chaiyaphum 2016-01-01.csv,2016,latitude,15.97104065,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chaiyaphum 2016-01-01.csv,2016,longitude,101.9395366,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chaiyaphum 2016-01-01.csv,2016,name,"15.97104065,101.9395366",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chaiyaphum 2016-01-01.csv,2016,resolvedAddress,"15.97104065,101.9395366",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chanthaburi 2016-07-01.csv,2016,address,Chanthaburi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chanthaburi 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chanthaburi 2016-07-01.csv,2016,latitude,12.67759036,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chanthaburi 2016-07-01.csv,2016,longitude,102.1161687,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chanthaburi 2016-07-01.csv,2016,name,"12.67759036,102.1161687",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chanthaburi 2016-07-01.csv,2016,resolvedAddress,"12.67759036,102.1161687",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chiang Rai 2016-01-01.csv,2016,address,Chiang Rai,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chiang Rai 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chiang Rai 2016-01-01.csv,2016,latitude,19.88303252,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chiang Rai 2016-01-01.csv,2016,longitude,99.92217886,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chiang Rai 2016-01-01.csv,2016,name,"19.88303252,99.92217886",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chiang Rai 2016-01-01.csv,2016,resolvedAddress,"19.88303252,99.92217886",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chon Buri 2016-07-01.csv,2016,address,Chon Buri,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chon Buri 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chon Buri 2016-07-01.csv,2016,latitude,13.15463158,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chon Buri 2016-07-01.csv,2016,longitude,101.0628947,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chon Buri 2016-07-01.csv,2016,name,"13.15463158,101.0628947",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Chon Buri 2016-07-01.csv,2016,resolvedAddress,"13.15463158,101.0628947",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kalasin 2016-01-01.csv,2016,address,Kalasin,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kalasin 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kalasin 2016-01-01.csv,2016,latitude,16.58667669,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kalasin 2016-01-01.csv,2016,longitude,103.6133985,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kalasin 2016-01-01.csv,2016,name,"16.58667669,103.6133985",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kalasin 2016-01-01.csv,2016,resolvedAddress,"16.58667669,103.6133985",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kamphaeng Phet 2016-07-01.csv,2016,address,Kamphaeng Phet,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kamphaeng Phet 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kamphaeng Phet 2016-07-01.csv,2016,latitude,16.37223377,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kamphaeng Phet 2016-07-01.csv,2016,longitude,99.65637662,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kamphaeng Phet 2016-07-01.csv,2016,name,"16.37223377,99.65637662",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Kamphaeng Phet 2016-07-01.csv,2016,resolvedAddress,"16.37223377,99.65637662",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Khon Kaen 2016-01-01.csv,2016,address,Khon Kaen,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Khon Kaen 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Khon Kaen 2016-01-01.csv,2016,latitude,16.35285,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Khon Kaen 2016-01-01.csv,2016,longitude,102.598805,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Khon Kaen 2016-01-01.csv,2016,name,"16.35285,102.598805",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Khon Kaen 2016-01-01.csv,2016,resolvedAddress,"16.35285,102.598805",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Krabi 2016-07-01.csv,2016,address,Krabi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Krabi 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Krabi 2016-07-01.csv,2016,latitude,8.009243243,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Krabi 2016-07-01.csv,2016,longitude,98.93368468,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Krabi 2016-07-01.csv,2016,name,"8.009243243,98.93368468",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Krabi 2016-07-01.csv,2016,resolvedAddress,"8.009243243,98.93368468",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Lamphun 2016-01-01.csv,2016,address,Lamphun,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Lamphun 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Lamphun 2016-01-01.csv,2016,latitude,18.36132,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Lamphun 2016-01-01.csv,2016,longitude,98.96236,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Lamphun 2016-01-01.csv,2016,name,"18.36132,98.96236",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Lamphun 2016-01-01.csv,2016,resolvedAddress,"18.36132,98.96236",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Loei 2016-07-01.csv,2016,address,Loei,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Loei 2016-07-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Loei 2016-07-01.csv,2016,latitude,17.41748315,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Loei 2016-07-01.csv,2016,longitude,101.6434157,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Loei 2016-07-01.csv,2016,name,"17.41748315,101.6434157",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Loei 2016-07-01.csv,2016,resolvedAddress,"17.41748315,101.6434157",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Mae Hong Son 2016-01-01.csv,2016,address,Mae Hong Son,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Mae Hong Son 2016-01-01.csv,2016,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Mae Hong Son 2016-01-01.csv,2016,latitude,18.766,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Mae Hong Son 2016-01-01.csv,2016,longitude,98.06297674,1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Mae Hong Son 2016-01-01.csv,2016,name,"18.766,98.06297674",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Mae Hong Son 2016-01-01.csv,2016,resolvedAddress,"18.766,98.06297674",1
updated data\weather_hourly\Weather_Data_Blast_24H_2016\Maha Sarakham 2016-07-01.csv,2016,address,Maha Sarakham,1
